,MJD_OBS,FLUX_PSF,FLUX_ERR_PSF,FLUX_AUTO,FLUX_ERR_AUTO
21347775,57379.053420000004,10.807887596099999,0.153390397791,10.9653360827,0.258645792681
21347776,57277.0909513,11.0143984796,0.15122321831399999,10.9945658384,0.234784552969
21347777,56916.0809753,13.8793076172,0.43134974998000003,14.178468065899999,0.756186617105
21347778,57002.0462983,11.985945221600002,0.108877200289,12.251446899600001,0.193517563628
21347780,56543.0987969,12.6817714511,0.17015370650400002,12.8153421773,0.280299129893
21347810,57051.043122899995,11.3439572246,0.12870210870100002,11.8884360796,0.24175185481999997
21347811,57016.111588499996,11.677486839,0.12061056963500001,11.9866315431,0.206557595133
21347815,56675.081033300004,12.8275950954,0.20938996501600002,12.5962785135,0.36809743983800003
21347816,56690.0576867,12.8388506426,0.143408912329,13.4342488203,0.25789218289099997
21347817,57265.2164389,10.7564606825,0.136771195706,11.0355733531,0.231586404897
21347818,56657.0522267,13.001920051099999,0.144546658404,12.8817295473,0.25168672891399996
21347819,56930.1209836,12.8624775448,0.126676291699,12.7230477852,0.207541346211
21347820,56628.0545107,13.244986510799999,0.13270090853,13.7217777819,0.22979580827799997
21347821,56609.0468826,12.9222609718,0.12545278950799998,12.4817916076,0.196369655848
21347822,56538.167880299996,12.258136849100001,0.109109326175,12.633443401900001,0.190210417051
21347823,56682.07389199999,12.954404820799999,0.185602117652,13.679164888699999,0.33931697789099996
21347861,57386.0489752,10.6964286794,0.137919408075,10.7396144144,0.25426019640700004
21347862,57011.05217159999,11.7569222381,0.0962163204105,12.0882842083,0.161456537863
21347863,56645.130881900004,12.708285180199999,0.130651853791,12.446817530899999,0.206744630665
21347864,56953.0408339,12.5226637602,0.141701123975,12.955242115799999,0.236968724826
21347865,56912.0923069,13.3707622695,0.149312110246,13.4008558504,0.238056442725
21347902,57334.1975066,10.82912391,0.101203144206,11.1682443996,0.178629904238
21347903,57344.041089499995,10.7565676003,0.111039428933,11.054827559200001,0.188486486701
21347904,57372.0408763,10.715134603400001,0.103158179936,10.766349394,0.166721944342
21347905,56961.018625900004,12.311704477100001,0.17908078660100002,12.4344449478,0.296724574094
21347907,56650.0558154,12.7968951503,0.113606411275,12.8711309874,0.18638044895599998
21347950,56602.03382999999,12.881112937100001,0.109867251096,13.2786532419,0.18378807268800001
21347951,56973.12333639999,11.727245817,0.0948424552798,11.8121513134,0.154284984175
21347989,57355.148926400005,10.9374462351,0.113809468792,11.247327746,0.198032372525
21347990,57329.022058099996,11.066653694000001,0.159259607654,11.8534988476,0.30115070634
21347991,56697.0582852,13.238347448499999,0.188522337019,13.2328792036,0.326730787267
21347992,56547.087675999996,12.9445454214,0.140174771038,13.366825903699999,0.231242084334
21347993,56520.2320758,12.7597725061,0.10122442007999999,12.8634384425,0.160867096518
21347994,56903.1163979,13.293094511700001,0.216930541536,12.6698499862,0.333439786527
21347995,56547.09031769999,12.9757686625,0.139578677298,13.1859514727,0.23077549624899998
21348036,56579.0087204,12.635015038199999,0.163640845447,12.534949116199998,0.289793884509
21348074,57329.024689499995,11.2110802645,0.169405610132,11.7837420004,0.309380836596
21348075,56992.042406500004,11.9055365693,0.130107989901,12.1079718801,0.215224427181
21348077,57379.050786800006,10.6683604023,0.13599311374,10.7781487365,0.227530026573
21348125,56924.15104049999,12.9045073781,0.10474524752900001,12.9317478945,0.159990653148
21348162,57386.051618900005,10.6507530339,0.142615625284,10.593649617899999,0.232064165007
21348206,57037.0673604,11.5831088896,0.14733060614000001,12.3126842452,0.264736074973
21348207,56590.03445780001,16.7577485217,1.54660537833,17.0220953864,2.38391719505
21348211,56520.22943969999,12.4346019371,0.10039454735200001,12.836960509,0.164813700315
21348283,56987.03783559999,12.0381315447,0.124535679099,12.2217169735,0.20855220283
